ID,Make,Model,Year,Trim,Trim (description),Base MSRP,Body type,Length (in),Width (in),Height (in),Wheelbase (in),Curb weight (lbs),Cylinders,Engine size (l),Horsepower (HP),Horsepower (rpm),Torque (ft-lbs),Torque (rpm),Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA combined MPG,EPA city/highway MPG,Range in miles (city/hwy),Country of origin,Car classification,Platform code / generation number
401741150,Toyota,Prius,2018,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$29,685",Hatchback,178.7,69.3,58.1,106.3,3050,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401741152,Toyota,Prius,2018,Four Touring,Four Touring 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$30,565",Hatchback,178.7,69.3,58.1,106.3,3080,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401709372,Toyota,Prius,2017,One,One 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$23,475",Hatchback,178.7,69.3,58.1,106.3,,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401658857,Toyota,Prius,2017,Two,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,685",Hatchback,178.7,69.3,58.1,106.3,3075,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401658853,Toyota,Prius,2017,Two Eco,Two Eco 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$25,165",Hatchback,178.7,69.3,58.1,106.3,3010,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,56,58/53 MPG,655.4/598.9 mi.,Asia/Japan,Compact car,4th gen XW50
401658855,Toyota,Prius,2017,Three,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$26,735",Hatchback,178.7,69.3,58.1,106.3,3050,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401658852,Toyota,Prius,2017,Three Touring,Three Touring 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,115",Hatchback,178.7,69.3,58.1,106.3,3080,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401658854,Toyota,Prius,2017,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$29,135",Hatchback,178.7,69.3,58.1,106.3,3050,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401658856,Toyota,Prius,2017,Four Touring,Four Touring 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$30,015",Hatchback,178.7,69.3,58.1,106.3,3080,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
200474303,Toyota,Prius,2016,Two,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,200",Hatchback,178.7,69.3,58.1,106.3,3075,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401611902,Toyota,Prius,2016,Two Eco,Two Eco 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,700",Hatchback,178.7,69.3,58.1,106.3,3010,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,56,58/53 MPG,655.4/598.9 mi.,Asia/Japan,Compact car,4th gen XW50
401611903,Toyota,Prius,2016,Three,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$26,250",Hatchback,178.7,69.3,58.1,106.3,3050,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401611904,Toyota,Prius,2016,Three Touring,Three Touring 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,100",Hatchback,178.7,69.3,58.1,106.3,3080,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401611905,Toyota,Prius,2016,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,650",Hatchback,178.7,69.3,58.1,106.3,3050,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
401611906,Toyota,Prius,2016,Four Touring,Four Touring 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$30,000",Hatchback,178.7,69.3,58.1,106.3,3080,I4,1.8,121,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.3,52,54/50 MPG,610.2/565.0 mi.,Asia/Japan,Compact car,4th gen XW50
200706776,Toyota,Prius,2015,One,One Fleet 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$23,215",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200706775,Toyota,Prius,2015,Two,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,200",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200706773,Toyota,Prius,2015,Three,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$25,765",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200706980,Toyota,Prius,2015,Persona Series Special Edition,Persona Series Special Edition 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$26,985",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200706772,Toyota,Prius,2015,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,435",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200706774,Toyota,Prius,2015,Five,Five 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$30,005",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,,,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200492962,Toyota,Prius,2014,One,One Fleet 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$23,215",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200492963,Toyota,Prius,2014,Two,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,200",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200492961,Toyota,Prius,2014,Three,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$25,765",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200492959,Toyota,Prius,2014,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,435",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200492960,Toyota,Prius,2014,Five,Five 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$30,005",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200440602,Toyota,Prius,2013,One,One Fleet 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$23,215",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200440604,Toyota,Prius,2013,Two,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,200",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200440603,Toyota,Prius,2013,Three,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$25,765",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200442308,Toyota,Prius,2013,Persona Series Special Edition,Persona Series Special Edition 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$27,130",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200440601,Toyota,Prius,2013,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,435",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
200440600,Toyota,Prius,2013,Five,Five 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$30,005",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101420715,Toyota,Prius,2012,One,One 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$23,015",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101420728,Toyota,Prius,2012,Two,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,000",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101420744,Toyota,Prius,2012,Three,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$25,565",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101420745,Toyota,Prius,2012,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,235",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101420746,Toyota,Prius,2012,Five,Five 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$29,805",Hatchback,176.4,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101368699,Toyota,Prius,2011,One,One 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$22,120",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101363292,Toyota,Prius,2011,Two,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$23,520",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101363293,Toyota,Prius,2011,Three,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$24,520",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101363294,Toyota,Prius,2011,Four,Four 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$27,320",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101363295,Toyota,Prius,2011,Five,Five 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,790",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101136093,Toyota,Prius,2010,I,I 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$21,400",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101161780,Toyota,Prius,2010,II,II 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$22,800",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101161781,Toyota,Prius,2010,III,III 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$23,800",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101161782,Toyota,Prius,2010,IV,IV 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$26,600",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101161783,Toyota,Prius,2010,V,V 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),"$28,070",Hatchback,175.6,68.7,58.7,106.3,3042,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,50,51/48 MPG,606.9/571.2 mi.,Asia/Japan,Compact car,3rd gen XW30
101042868,Toyota,Prius,2009,Standard,Standard 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$22,000",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
101042875,Toyota,Prius,2009,(base),4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$23,375",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
101042877,Toyota,Prius,2009,Touring,Touring 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$24,270",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100920075,Toyota,Prius,2008,Standard,Standard 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$21,500",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100920099,Toyota,Prius,2008,(base),4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$22,875",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100920100,Toyota,Prius,2008,Touring,Touring 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$23,770",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100777218,Toyota,Prius,2007,(base),4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$22,175",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100777238,Toyota,Prius,2007,Touring,Touring 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$23,070",Hatchback,175,67.9,58.7,106.3,2932,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100668257,Toyota,Prius,2006,(base),4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$21,725",Hatchback,175,67.9,58.1,106.3,2890,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100454051,Toyota,Prius,2005,(base),4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),"$21,275",Hatchback,175,67.9,58.1,106.3,2890,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100326481,Toyota,Prius,2004,(base),4dr Hatchback (1.5L 4cyl CVT),"$20,295",Hatchback,175,67.9,58.1,106.3,2890,I4,1.5,110,5000,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,46,48/45 MPG,571.2/535.5 mi.,Asia/Japan,Compact car,2nd gen XW20
100164549,Toyota,Prius,2003,(base),4dr Sedan (1.5L 4cyl gas/electric hybrid CVT),"$19,995",Sedan,169.6,66.7,57.6,100.4,2765,I4,1.5,114,4500,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,41,42/41 MPG,499.8/487.9 mi.,Asia/Japan,Compact car,1st gen XW10
18967,Toyota,Prius,2002,(base),4dr Sedan (1.5L 4cyl gas/electric hybrid CVT),"$19,995",Sedan,169.6,66.7,57.6,100.4,2765,I4,1.5,114,4500,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.8,41,42/41 MPG,495.6/483.8 mi.,Asia/Japan,Compact car,1st gen XW10
100001870,Toyota,Prius,2001,(base),4dr Sedan (1.5L 4cyl gas/electric hybrid CVT),"$19,995",Sedan,169.6,66.7,57.6,100.4,2765,I4,1.5,114,4500,82,4200,front wheel drive,continuously variable-speed automatic,hybrid,regular unleaded,11.9,41,42/41 MPG,499.8/487.9 mi.,Asia/Japan,Compact car,1st gen XW10
200710958,Toyota,Prius Plug-in,2015,(base),4dr Hatchback (1.8L 4cyl gas/electric plug-in hybrid CVT),"$29,990",Hatchback,176.4,68.7,58.7,106.3,3194,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,plug-in hybrid,regular unleaded,10.6,95,,0/0 mi.,Asia/Japan,Compact car,-
200710959,Toyota,Prius Plug-in,2015,Advanced,Advanced 4dr Hatchback (1.8L 4cyl gas/electric plug-in hybrid CVT),"$34,905",Hatchback,176.4,68.7,58.7,106.3,3216,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,plug-in hybrid,regular unleaded,10.6,95,,0/0 mi.,Asia/Japan,Compact car,-
200495859,Toyota,Prius Plug-in,2014,(base),4dr Hatchback (1.8L 4cyl gas/electric plug-in hybrid CVT),"$29,990",Hatchback,176.4,68.7,58.7,106.3,3165,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,plug-in hybrid,regular unleaded,10.6,95,,0/0 mi.,Asia/Japan,Compact car,-
200495858,Toyota,Prius Plug-in,2014,Advanced,Advanced 4dr Hatchback (1.8L 4cyl gas/electric plug-in hybrid CVT),"$34,905",Hatchback,176.4,68.7,58.7,106.3,3165,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,plug-in hybrid,regular unleaded,10.6,95,,0/0 mi.,Asia/Japan,Compact car,-
200441423,Toyota,Prius Plug-in,2013,(base),4dr Hatchback (1.8L 4cyl gas/electric plug-in hybrid CVT),"$32,000",Hatchback,176.4,68.7,58.7,106.3,3165,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,plug-in hybrid,regular unleaded,10.6,,,0/0 mi.,Asia/Japan,Compact car,-
200441424,Toyota,Prius Plug-in,2013,Advanced,Advanced 4dr Hatchback (1.8L 4cyl gas/electric plug-in hybrid CVT),"$39,525",Hatchback,176.4,68.7,58.7,106.3,3165,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,plug-in hybrid,regular unleaded,10.6,,,0/0 mi.,Asia/Japan,Compact car,-
101384757,Toyota,Prius Plug-in,2012,(base),4dr Hatchback (1.8L 4cyl gas/electric plug-in hybrid CVT),"$32,000",Hatchback,176.4,68.7,58.7,106.3,3165,I4,1.8,134,5200,105,4000,front wheel drive,continuously variable-speed automatic,plug-in hybrid,regular unleaded,10.6,50,51/49 MPG,540.6/519.4 mi.,Asia/Japan,Compact car,-
